INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2011-11-02T01:00:00-00:00,2011-11-02T02:00:00-00:00,ALL,2011-11-01,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"28103,76",1
2011-11-02T02:00:00-00:00,2011-11-02T03:00:00-00:00,ALL,2011-11-01,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"29279,3",1
2011-11-01T08:00:00-00:00,2011-11-01T09:00:00-00:00,ALL,2011-11-01,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20235,01",1
2011-11-02T00:00:00-00:00,2011-11-02T01:00:00-00:00,ALL,2011-11-01,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26705,26",1
2011-11-01T18:00:00-00:00,2011-11-01T19:00:00-00:00,ALL,2011-11-01,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26592,86",1
2011-11-01T15:00:00-00:00,2011-11-01T16:00:00-00:00,ALL,2011-11-01,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24698,18",1
2011-11-01T11:00:00-00:00,2011-11-01T12:00:00-00:00,ALL,2011-11-01,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"19816,98",1
2011-11-01T20:00:00-00:00,2011-11-01T21:00:00-00:00,ALL,2011-11-01,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26813,66",1
2011-11-02T04:00:00-00:00,2011-11-02T05:00:00-00:00,ALL,2011-11-01,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26793,72",1
2011-11-01T12:00:00-00:00,2011-11-01T13:00:00-00:00,ALL,2011-11-01,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"21233,57",1
2011-11-01T17:00:00-00:00,2011-11-01T18:00:00-00:00,ALL,2011-11-01,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26199,04",1
2011-11-01T10:00:00-00:00,2011-11-01T11:00:00-00:00,ALL,2011-11-01,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"19551,21",1
2011-11-02T05:00:00-00:00,2011-11-02T06:00:00-00:00,ALL,2011-11-01,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24663,24",1
2011-11-01T16:00:00-00:00,2011-11-01T17:00:00-00:00,ALL,2011-11-01,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25322,74",1
