INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2011-02-01T20:00:00-00:00,2011-02-01T21:00:00-00:00,LOAD,2011-02-01,13,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12598,23",2
2011-02-01T16:00:00-00:00,2011-02-01T17:00:00-00:00,LOAD,2011-02-01,9,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12304,81",2
2011-02-01T22:00:00-00:00,2011-02-01T23:00:00-00:00,LOAD,2011-02-01,15,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12242,39",2
2011-02-01T12:00:00-00:00,2011-02-01T13:00:00-00:00,LOAD,2011-02-01,5,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9324,5",2
2011-02-02T05:00:00-00:00,2011-02-02T06:00:00-00:00,LOAD,2011-02-01,22,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12021,58",2
2011-02-02T02:00:00-00:00,2011-02-02T03:00:00-00:00,LOAD,2011-02-01,19,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13282,32",2
2011-02-01T18:00:00-00:00,2011-02-01T19:00:00-00:00,LOAD,2011-02-01,11,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12588,21",2
2011-02-01T17:00:00-00:00,2011-02-01T18:00:00-00:00,LOAD,2011-02-01,10,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12485,59",2
2011-02-01T14:00:00-00:00,2011-02-01T15:00:00-00:00,LOAD,2011-02-01,7,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,11432,2
2011-02-01T09:00:00-00:00,2011-02-01T10:00:00-00:00,LOAD,2011-02-01,2,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"8859,8",2
2011-02-01T08:00:00-00:00,2011-02-01T09:00:00-00:00,LOAD,2011-02-01,1,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9222,15",2
2011-02-01T15:00:00-00:00,2011-02-01T16:00:00-00:00,LOAD,2011-02-01,8,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12080,49",2
2011-02-02T03:00:00-00:00,2011-02-02T04:00:00-00:00,LOAD,2011-02-01,20,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13027,08",2
2011-02-01T22:00:00-00:00,2011-02-01T23:00:00-00:00,LOAD,2011-02-01,15,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11879,34",3
2011-02-02T00:00:00-00:00,2011-02-02T01:00:00-00:00,LOAD,2011-02-01,17,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12017,56",3
2011-02-02T01:00:00-00:00,2011-02-02T02:00:00-00:00,LOAD,2011-02-01,18,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13455,87",3
2011-02-01T09:00:00-00:00,2011-02-01T10:00:00-00:00,LOAD,2011-02-01,2,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9260,99",3
2011-02-01T10:00:00-00:00,2011-02-01T11:00:00-00:00,LOAD,2011-02-01,3,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9193,91",3
2011-02-01T11:00:00-00:00,2011-02-01T12:00:00-00:00,LOAD,2011-02-01,4,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9127,88",3
2011-02-01T12:00:00-00:00,2011-02-01T13:00:00-00:00,LOAD,2011-02-01,5,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9536,93",3
2011-02-02T05:00:00-00:00,2011-02-02T06:00:00-00:00,LOAD,2011-02-01,22,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11967,72",3
2011-02-02T06:00:00-00:00,2011-02-02T07:00:00-00:00,LOAD,2011-02-01,23,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11020,73",3
2011-02-01T21:00:00-00:00,2011-02-01T22:00:00-00:00,LOAD,2011-02-01,14,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12042,96",3
2011-02-02T03:00:00-00:00,2011-02-02T04:00:00-00:00,LOAD,2011-02-01,20,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13201,29",3
2011-02-02T07:00:00-00:00,2011-02-02T08:00:00-00:00,LOAD,2011-02-01,24,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10159,55",3
2011-02-02T02:00:00-00:00,2011-02-02T03:00:00-00:00,LOAD,2011-02-01,19,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13404,64",3
2011-02-01T08:00:00-00:00,2011-02-01T09:00:00-00:00,LOAD,2011-02-01,1,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9414,15",3
2011-02-01T16:00:00-00:00,2011-02-01T17:00:00-00:00,LOAD,2011-02-01,9,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12262,1",3
2011-02-01T17:00:00-00:00,2011-02-01T18:00:00-00:00,LOAD,2011-02-01,10,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12665,03",3
2011-02-01T19:00:00-00:00,2011-02-01T20:00:00-00:00,LOAD,2011-02-01,12,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12343,24",3
2011-02-01T14:00:00-00:00,2011-02-01T15:00:00-00:00,LOAD,2011-02-01,7,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12136,98",3
2011-02-01T18:00:00-00:00,2011-02-01T19:00:00-00:00,LOAD,2011-02-01,11,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12552,04",3
2011-02-01T20:00:00-00:00,2011-02-01T21:00:00-00:00,LOAD,2011-02-01,13,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12183,55",3
2011-02-01T23:00:00-00:00,2011-02-02T00:00:00-00:00,LOAD,2011-02-01,16,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11710,03",3
2011-02-02T04:00:00-00:00,2011-02-02T05:00:00-00:00,LOAD,2011-02-01,21,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12775,4",3
2011-02-01T13:00:00-00:00,2011-02-01T14:00:00-00:00,LOAD,2011-02-01,6,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10487,11",3
2011-02-01T15:00:00-00:00,2011-02-01T16:00:00-00:00,LOAD,2011-02-01,8,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12465,34",3
2011-02-01T15:00:00-00:00,2011-02-01T16:00:00-00:00,LOAD,2011-02-01,8,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2503,51",4
2011-02-01T11:00:00-00:00,2011-02-01T12:00:00-00:00,LOAD,2011-02-01,4,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1769,92",4
2011-02-01T20:00:00-00:00,2011-02-01T21:00:00-00:00,LOAD,2011-02-01,13,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2514,96",4
2011-02-02T05:00:00-00:00,2011-02-02T06:00:00-00:00,LOAD,2011-02-01,22,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2622,26",4
2011-02-01T10:00:00-00:00,2011-02-01T11:00:00-00:00,LOAD,2011-02-01,3,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1775,18",4
2011-02-01T22:00:00-00:00,2011-02-01T23:00:00-00:00,LOAD,2011-02-01,15,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2496,81",4
2011-02-01T23:00:00-00:00,2011-02-02T00:00:00-00:00,LOAD,2011-02-01,16,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2491,85",4
2011-02-02T01:00:00-00:00,2011-02-02T02:00:00-00:00,LOAD,2011-02-01,18,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2746,43",4
2011-02-02T04:00:00-00:00,2011-02-02T05:00:00-00:00,LOAD,2011-02-01,21,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2798,6",4
2011-02-01T08:00:00-00:00,2011-02-01T09:00:00-00:00,LOAD,2011-02-01,1,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1904,42",4
2011-02-01T13:00:00-00:00,2011-02-01T14:00:00-00:00,LOAD,2011-02-01,6,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2027,35",4
2011-02-01T16:00:00-00:00,2011-02-01T17:00:00-00:00,LOAD,2011-02-01,9,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2524,77",4
2011-02-02T00:00:00-00:00,2011-02-02T01:00:00-00:00,LOAD,2011-02-01,17,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2530,21",4
2011-02-02T06:00:00-00:00,2011-02-02T07:00:00-00:00,LOAD,2011-02-01,23,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2335,17",4
2011-02-01T18:00:00-00:00,2011-02-01T19:00:00-00:00,LOAD,2011-02-01,11,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2526,52",4
2011-02-02T02:00:00-00:00,2011-02-02T03:00:00-00:00,LOAD,2011-02-01,19,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2919,88",4
2011-02-02T07:00:00-00:00,2011-02-02T08:00:00-00:00,LOAD,2011-02-01,24,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2084,57",4
2011-02-01T12:00:00-00:00,2011-02-01T13:00:00-00:00,LOAD,2011-02-01,5,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1833,01",4
2011-02-01T21:00:00-00:00,2011-02-01T22:00:00-00:00,LOAD,2011-02-01,14,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2510,59",4
2011-02-01T17:00:00-00:00,2011-02-01T18:00:00-00:00,LOAD,2011-02-01,10,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2526,94",4
2011-02-02T03:00:00-00:00,2011-02-02T04:00:00-00:00,LOAD,2011-02-01,20,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2891,22",4
2011-02-01T09:00:00-00:00,2011-02-01T10:00:00-00:00,LOAD,2011-02-01,2,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1817,55",4
2011-02-01T14:00:00-00:00,2011-02-01T15:00:00-00:00,LOAD,2011-02-01,7,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2343,94",4
2011-02-01T19:00:00-00:00,2011-02-01T20:00:00-00:00,LOAD,2011-02-01,12,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2519,52",4
2011-02-02T22:00:00-00:00,2011-02-02T23:00:00-00:00,ALL,2011-02-02,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26397,96",5
2011-02-02T11:00:00-00:00,2011-02-02T12:00:00-00:00,ALL,2011-02-02,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20265,45",5
2011-02-02T08:00:00-00:00,2011-02-02T09:00:00-00:00,ALL,2011-02-02,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"21207,34",5
2011-02-02T23:00:00-00:00,2011-02-03T00:00:00-00:00,ALL,2011-02-02,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26199,76",5
2011-02-03T03:00:00-00:00,2011-02-03T04:00:00-00:00,ALL,2011-02-02,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"29037,97",5
2011-02-02T17:00:00-00:00,2011-02-02T18:00:00-00:00,ALL,2011-02-02,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27221,52",5
2011-02-02T14:00:00-00:00,2011-02-02T15:00:00-00:00,ALL,2011-02-02,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25717,01",5
2011-02-02T09:00:00-00:00,2011-02-02T10:00:00-00:00,ALL,2011-02-02,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20524,61",5
2011-02-02T15:00:00-00:00,2011-02-02T16:00:00-00:00,ALL,2011-02-02,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26716,09",5
2011-02-02T13:00:00-00:00,2011-02-02T14:00:00-00:00,ALL,2011-02-02,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23258,22",5
2011-02-03T07:00:00-00:00,2011-02-03T08:00:00-00:00,ALL,2011-02-02,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22833,4",5
2011-02-03T06:00:00-00:00,2011-02-03T07:00:00-00:00,ALL,2011-02-02,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24958,32",5
2011-02-03T00:00:00-00:00,2011-02-03T01:00:00-00:00,ALL,2011-02-02,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26509,54",5
2011-02-02T19:00:00-00:00,2011-02-02T20:00:00-00:00,ALL,2011-02-02,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27261,91",5
2011-02-02T12:00:00-00:00,2011-02-02T13:00:00-00:00,ALL,2011-02-02,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"21142,37",5
2011-02-02T20:00:00-00:00,2011-02-02T21:00:00-00:00,ALL,2011-02-02,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26967,79",5
2011-02-02T18:00:00-00:00,2011-02-02T19:00:00-00:00,ALL,2011-02-02,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27542,91",5
2011-02-03T02:00:00-00:00,2011-02-03T03:00:00-00:00,ALL,2011-02-02,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"29470,2",5
2011-02-02T21:00:00-00:00,2011-02-02T22:00:00-00:00,ALL,2011-02-02,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26771,34",5
2011-02-03T04:00:00-00:00,2011-02-03T05:00:00-00:00,ALL,2011-02-02,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"28158,73",5
2011-02-02T16:00:00-00:00,2011-02-02T17:00:00-00:00,ALL,2011-02-02,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27028,6",5
2011-02-03T01:00:00-00:00,2011-02-03T02:00:00-00:00,ALL,2011-02-02,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"28648,05",5
2011-02-03T05:00:00-00:00,2011-02-03T06:00:00-00:00,ALL,2011-02-02,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26808,54",5
2011-02-02T10:00:00-00:00,2011-02-02T11:00:00-00:00,ALL,2011-02-02,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20215,96",5
2011-02-03T03:00:00-00:00,2011-02-03T04:00:00-00:00,LOAD,2011-02-02,20,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12871,61",6
2011-02-02T15:00:00-00:00,2011-02-02T16:00:00-00:00,LOAD,2011-02-02,8,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11590,53",6
2011-02-02T14:00:00-00:00,2011-02-02T15:00:00-00:00,LOAD,2011-02-02,7,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10952,69",6
2011-02-02T20:00:00-00:00,2011-02-02T21:00:00-00:00,LOAD,2011-02-02,13,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12392,24",6
2011-02-02T08:00:00-00:00,2011-02-02T09:00:00-00:00,LOAD,2011-02-02,1,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9569,55",6
2011-02-03T06:00:00-00:00,2011-02-03T07:00:00-00:00,LOAD,2011-02-02,23,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11451,61",6
2011-02-02T16:00:00-00:00,2011-02-02T17:00:00-00:00,LOAD,2011-02-02,9,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12118,44",6
2011-02-02T23:00:00-00:00,2011-02-03T00:00:00-00:00,LOAD,2011-02-02,16,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11992,29",6
2011-02-02T19:00:00-00:00,2011-02-02T20:00:00-00:00,LOAD,2011-02-02,12,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12522,62",6
2011-02-02T09:00:00-00:00,2011-02-02T10:00:00-00:00,LOAD,2011-02-02,2,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9200,96",6
2011-02-03T07:00:00-00:00,2011-02-03T08:00:00-00:00,LOAD,2011-02-02,24,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10429,91",6
2011-02-02T17:00:00-00:00,2011-02-02T18:00:00-00:00,LOAD,2011-02-02,10,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12483,82",6
2011-02-03T04:00:00-00:00,2011-02-03T05:00:00-00:00,LOAD,2011-02-02,21,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12595,69",6
2011-02-02T13:00:00-00:00,2011-02-02T14:00:00-00:00,LOAD,2011-02-02,6,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10116,6",6
2011-02-02T22:00:00-00:00,2011-02-02T23:00:00-00:00,LOAD,2011-02-02,15,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12129,92",6
2011-02-02T21:00:00-00:00,2011-02-02T22:00:00-00:00,LOAD,2011-02-02,14,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12284,51",6
2011-02-03T05:00:00-00:00,2011-02-03T06:00:00-00:00,LOAD,2011-02-02,22,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12092,33",6
2011-02-02T11:00:00-00:00,2011-02-02T12:00:00-00:00,LOAD,2011-02-02,4,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"8940,01",6
2011-02-03T02:00:00-00:00,2011-02-03T03:00:00-00:00,LOAD,2011-02-02,19,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13051,87",6
2011-02-02T10:00:00-00:00,2011-02-02T11:00:00-00:00,LOAD,2011-02-02,3,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9003,6",6
2011-02-02T12:00:00-00:00,2011-02-02T13:00:00-00:00,LOAD,2011-02-02,5,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9252,28",6
2011-02-03T01:00:00-00:00,2011-02-03T02:00:00-00:00,LOAD,2011-02-02,18,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12496,91",6
2011-02-02T18:00:00-00:00,2011-02-02T19:00:00-00:00,LOAD,2011-02-02,11,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12588,98",6
2011-02-03T00:00:00-00:00,2011-02-03T01:00:00-00:00,LOAD,2011-02-02,17,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11863,04",6
2011-02-02T17:00:00-00:00,2011-02-02T18:00:00-00:00,LOAD,2011-02-02,10,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12221,38",7
2011-02-03T07:00:00-00:00,2011-02-03T08:00:00-00:00,LOAD,2011-02-02,24,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10249,4",7
2011-02-02T10:00:00-00:00,2011-02-02T11:00:00-00:00,LOAD,2011-02-02,3,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9430,2",7
2011-02-03T01:00:00-00:00,2011-02-03T02:00:00-00:00,LOAD,2011-02-02,18,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13439,25",7
2011-02-03T02:00:00-00:00,2011-02-03T03:00:00-00:00,LOAD,2011-02-02,19,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13517,19",7
2011-02-02T11:00:00-00:00,2011-02-02T12:00:00-00:00,LOAD,2011-02-02,4,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9545,95",7
2011-02-02T15:00:00-00:00,2011-02-02T16:00:00-00:00,LOAD,2011-02-02,8,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12636,23",7
2011-02-02T22:00:00-00:00,2011-02-02T23:00:00-00:00,LOAD,2011-02-02,15,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11804,92",7
2011-02-03T04:00:00-00:00,2011-02-03T05:00:00-00:00,LOAD,2011-02-02,21,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12775,45",7
