INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2011-09-01T12:00:00-00:00,2011-09-01T13:00:00-00:00,ALL,2011-09-01,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23317,63",1
2011-09-01T10:00:00-00:00,2011-09-01T11:00:00-00:00,ALL,2011-09-01,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22149,07",1
2011-09-01T17:00:00-00:00,2011-09-01T18:00:00-00:00,ALL,2011-09-01,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"30620,05",1
2011-09-01T22:00:00-00:00,2011-09-01T23:00:00-00:00,ALL,2011-09-01,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"36749,63",1
2011-09-02T06:00:00-00:00,2011-09-02T07:00:00-00:00,ALL,2011-09-01,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26593,6",1
2011-09-01T11:00:00-00:00,2011-09-01T12:00:00-00:00,ALL,2011-09-01,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22444,54",1
2011-09-01T15:00:00-00:00,2011-09-01T16:00:00-00:00,ALL,2011-09-01,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"28162,68",1
2011-09-01T20:00:00-00:00,2011-09-01T21:00:00-00:00,ALL,2011-09-01,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"34564,91",1
2011-09-01T23:00:00-00:00,2011-09-02T00:00:00-00:00,ALL,2011-09-01,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"37101,4",1
2011-09-02T04:00:00-00:00,2011-09-02T05:00:00-00:00,ALL,2011-09-01,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"32768,53",1
2011-09-02T05:00:00-00:00,2011-09-02T06:00:00-00:00,ALL,2011-09-01,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"29290,59",1
2011-09-01T18:00:00-00:00,2011-09-01T19:00:00-00:00,ALL,2011-09-01,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"32242,17",1
2011-09-01T21:00:00-00:00,2011-09-01T22:00:00-00:00,ALL,2011-09-01,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"35465,38",1
2011-09-01T08:00:00-00:00,2011-09-01T09:00:00-00:00,ALL,2011-09-01,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23273,5",1
2011-09-02T00:00:00-00:00,2011-09-02T01:00:00-00:00,ALL,2011-09-01,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"36693,13",1
2011-09-02T02:00:00-00:00,2011-09-02T03:00:00-00:00,ALL,2011-09-01,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"34523,64",1
2011-09-01T09:00:00-00:00,2011-09-01T10:00:00-00:00,ALL,2011-09-01,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22495,13",1
2011-09-02T01:00:00-00:00,2011-09-02T02:00:00-00:00,ALL,2011-09-01,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"35373,45",1
2011-09-02T03:00:00-00:00,2011-09-02T04:00:00-00:00,ALL,2011-09-01,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"34837,56",1
2011-09-01T13:00:00-00:00,2011-09-01T14:00:00-00:00,ALL,2011-09-01,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25116,37",1
2011-09-01T14:00:00-00:00,2011-09-01T15:00:00-00:00,ALL,2011-09-01,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26781,17",1
2011-09-01T19:00:00-00:00,2011-09-01T20:00:00-00:00,ALL,2011-09-01,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"33063,01",1
