INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2011-07-02T09:00:00-00:00,2011-07-02T10:00:00-00:00,ALL,2011-07-02,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22878,07",5
2011-07-02T07:00:00-00:00,2011-07-02T08:00:00-00:00,ALL,2011-07-02,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25315,2",5
2011-07-02T08:00:00-00:00,2011-07-02T09:00:00-00:00,ALL,2011-07-02,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23859,64",5
2011-07-02T12:00:00-00:00,2011-07-02T13:00:00-00:00,ALL,2011-07-02,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"21751,18",5
2011-07-02T15:00:00-00:00,2011-07-02T16:00:00-00:00,ALL,2011-07-02,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25837,68",5
2011-07-02T16:00:00-00:00,2011-07-02T17:00:00-00:00,ALL,2011-07-02,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27838,61",5
2011-07-02T21:00:00-00:00,2011-07-02T22:00:00-00:00,ALL,2011-07-02,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"35617,72",5
2011-07-03T01:00:00-00:00,2011-07-03T02:00:00-00:00,ALL,2011-07-02,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"35794,03",5
2011-07-02T23:00:00-00:00,2011-07-03T00:00:00-00:00,ALL,2011-07-02,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"36812,7",5
2011-07-03T03:00:00-00:00,2011-07-03T04:00:00-00:00,ALL,2011-07-02,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"34073,13",5
2011-07-03T06:00:00-00:00,2011-07-03T07:00:00-00:00,ALL,2011-07-02,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27587,25",5
2011-07-02T11:00:00-00:00,2011-07-02T12:00:00-00:00,ALL,2011-07-02,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22056,53",5
2011-07-02T14:00:00-00:00,2011-07-02T15:00:00-00:00,ALL,2011-07-02,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24081,64",5
2011-07-02T18:00:00-00:00,2011-07-02T19:00:00-00:00,ALL,2011-07-02,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"31803,59",5
2011-07-02T19:00:00-00:00,2011-07-02T20:00:00-00:00,ALL,2011-07-02,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"32972,82",5
2011-07-03T00:00:00-00:00,2011-07-03T01:00:00-00:00,ALL,2011-07-02,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"36839,87",5
2011-07-02T20:00:00-00:00,2011-07-02T21:00:00-00:00,ALL,2011-07-02,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"34346,28",5
2011-07-03T03:00:00-00:00,2011-07-03T04:00:00-00:00,LOAD,2011-07-02,21,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"15529,32",6
2011-07-03T04:00:00-00:00,2011-07-03T05:00:00-00:00,LOAD,2011-07-02,22,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"15278,11",6
2011-07-03T01:00:00-00:00,2011-07-03T02:00:00-00:00,LOAD,2011-07-02,19,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"16862,46",6
2011-07-03T00:00:00-00:00,2011-07-03T01:00:00-00:00,LOAD,2011-07-02,18,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17496,31",6
2011-07-02T16:00:00-00:00,2011-07-02T17:00:00-00:00,LOAD,2011-07-02,10,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12815,24",6
2011-07-02T15:00:00-00:00,2011-07-02T16:00:00-00:00,LOAD,2011-07-02,9,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11706,57",6
2011-07-02T13:00:00-00:00,2011-07-02T14:00:00-00:00,LOAD,2011-07-02,7,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10042,8",6
2011-07-02T10:00:00-00:00,2011-07-02T11:00:00-00:00,LOAD,2011-07-02,4,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10261,74",6
2011-07-02T09:00:00-00:00,2011-07-02T10:00:00-00:00,LOAD,2011-07-02,3,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10573,32",6
2011-07-03T02:00:00-00:00,2011-07-03T03:00:00-00:00,LOAD,2011-07-02,20,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"15987,04",6
2011-07-02T20:00:00-00:00,2011-07-02T21:00:00-00:00,LOAD,2011-07-02,14,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"16445,78",6
2011-07-02T12:00:00-00:00,2011-07-02T13:00:00-00:00,LOAD,2011-07-02,6,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10098,98",6
2011-07-02T11:00:00-00:00,2011-07-02T12:00:00-00:00,LOAD,2011-07-02,5,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10138,96",6
2011-07-02T19:00:00-00:00,2011-07-02T20:00:00-00:00,LOAD,2011-07-02,13,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"15679,03",6
2011-07-02T14:00:00-00:00,2011-07-02T15:00:00-00:00,LOAD,2011-07-02,8,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10653,26",6
2011-07-02T17:00:00-00:00,2011-07-02T18:00:00-00:00,LOAD,2011-07-02,11,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13874,83",6
2011-07-02T22:00:00-00:00,2011-07-02T23:00:00-00:00,LOAD,2011-07-02,16,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17509,39",6
2011-07-02T08:00:00-00:00,2011-07-02T09:00:00-00:00,LOAD,2011-07-02,2,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11072,75",6
2011-07-02T07:00:00-00:00,2011-07-02T08:00:00-00:00,LOAD,2011-07-02,1,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11861,9",6
2011-07-03T05:00:00-00:00,2011-07-03T06:00:00-00:00,LOAD,2011-07-02,23,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"14086,79",6
2011-07-02T21:00:00-00:00,2011-07-02T22:00:00-00:00,LOAD,2011-07-02,15,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17066,47",6
2011-07-02T18:00:00-00:00,2011-07-02T19:00:00-00:00,LOAD,2011-07-02,12,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"14813,89",6
2011-07-03T06:00:00-00:00,2011-07-03T07:00:00-00:00,LOAD,2011-07-02,24,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12891,07",6
2011-07-02T23:00:00-00:00,2011-07-03T00:00:00-00:00,LOAD,2011-07-02,17,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17600,39",6
2011-07-03T01:00:00-00:00,2011-07-03T02:00:00-00:00,LOAD,2011-07-02,19,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"15967,15",7
2011-07-02T17:00:00-00:00,2011-07-02T18:00:00-00:00,LOAD,2011-07-02,11,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13396,25",7
2011-07-02T16:00:00-00:00,2011-07-02T17:00:00-00:00,LOAD,2011-07-02,10,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12576,64",7
2011-07-02T13:00:00-00:00,2011-07-02T14:00:00-00:00,LOAD,2011-07-02,7,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10383,46",7
2011-07-02T12:00:00-00:00,2011-07-02T13:00:00-00:00,LOAD,2011-07-02,6,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9847,05",7
2011-07-03T02:00:00-00:00,2011-07-03T03:00:00-00:00,LOAD,2011-07-02,20,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"15516,19",7
2011-07-02T22:00:00-00:00,2011-07-02T23:00:00-00:00,LOAD,2011-07-02,16,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"15988,92",7
2011-07-02T21:00:00-00:00,2011-07-02T22:00:00-00:00,LOAD,2011-07-02,15,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"15549,26",7
2011-07-02T14:00:00-00:00,2011-07-02T15:00:00-00:00,LOAD,2011-07-02,8,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11432,71",7
