INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2011-06-01T08:00:00-00:00,2011-06-01T09:00:00-00:00,ALL,2011-06-01,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"19878,83",1
2011-06-02T02:00:00-00:00,2011-06-02T03:00:00-00:00,ALL,2011-06-01,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27038,81",1
2011-06-01T22:00:00-00:00,2011-06-01T23:00:00-00:00,ALL,2011-06-01,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27049,8",1
2011-06-01T23:00:00-00:00,2011-06-02T00:00:00-00:00,ALL,2011-06-01,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26688,66",1
2011-06-02T03:00:00-00:00,2011-06-02T04:00:00-00:00,ALL,2011-06-01,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"28145,67",1
2011-06-02T05:00:00-00:00,2011-06-02T06:00:00-00:00,ALL,2011-06-01,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24718,18",1
2011-06-01T10:00:00-00:00,2011-06-01T11:00:00-00:00,ALL,2011-06-01,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"19718,8",1
2011-06-01T19:00:00-00:00,2011-06-01T20:00:00-00:00,ALL,2011-06-01,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27814,31",1
2011-06-01T21:00:00-00:00,2011-06-01T22:00:00-00:00,ALL,2011-06-01,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27529,52",1
2011-06-01T07:00:00-00:00,2011-06-01T08:00:00-00:00,ALL,2011-06-01,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20994,08",1
2011-06-01T11:00:00-00:00,2011-06-01T12:00:00-00:00,ALL,2011-06-01,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"19825,39",1
2011-06-02T00:00:00-00:00,2011-06-02T01:00:00-00:00,ALL,2011-06-01,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26753,75",1
2011-06-02T04:00:00-00:00,2011-06-02T05:00:00-00:00,ALL,2011-06-01,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27314,87",1
2011-06-02T06:00:00-00:00,2011-06-02T07:00:00-00:00,ALL,2011-06-01,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22546,51",1
2011-06-01T09:00:00-00:00,2011-06-01T10:00:00-00:00,ALL,2011-06-01,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"19767,77",1
2011-06-01T13:00:00-00:00,2011-06-01T14:00:00-00:00,ALL,2011-06-01,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23649,66",1
2011-06-01T12:00:00-00:00,2011-06-01T13:00:00-00:00,ALL,2011-06-01,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"21141,97",1
