INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2011-12-01T21:00:00-00:00,2011-12-01T22:00:00-00:00,ALL,2011-12-01,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27080,66",1
2011-12-02T00:00:00-00:00,2011-12-02T01:00:00-00:00,ALL,2011-12-01,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27076,84",1
2011-12-01T15:00:00-00:00,2011-12-01T16:00:00-00:00,ALL,2011-12-01,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26243,57",1
2011-12-01T13:00:00-00:00,2011-12-01T14:00:00-00:00,ALL,2011-12-01,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22363,22",1
2011-12-01T12:00:00-00:00,2011-12-01T13:00:00-00:00,ALL,2011-12-01,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20952,91",1
2011-12-01T23:00:00-00:00,2011-12-02T00:00:00-00:00,ALL,2011-12-01,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26352,06",1
2011-12-02T07:00:00-00:00,2011-12-02T08:00:00-00:00,ALL,2011-12-01,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22835,93",1
2011-12-02T04:00:00-00:00,2011-12-02T05:00:00-00:00,ALL,2011-12-01,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"28528,98",1
2011-12-02T02:00:00-00:00,2011-12-02T03:00:00-00:00,ALL,2011-12-01,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"30104,64",1
2011-12-01T22:00:00-00:00,2011-12-01T23:00:00-00:00,ALL,2011-12-01,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26505,63",1
2011-12-01T19:00:00-00:00,2011-12-01T20:00:00-00:00,ALL,2011-12-01,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27203,99",1
2011-12-01T08:00:00-00:00,2011-12-01T09:00:00-00:00,ALL,2011-12-01,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"21719,45",1
2011-12-02T01:00:00-00:00,2011-12-02T02:00:00-00:00,ALL,2011-12-01,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"29272,54",1
2011-12-01T10:00:00-00:00,2011-12-01T11:00:00-00:00,ALL,2011-12-01,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20445,24",1
2011-12-02T06:00:00-00:00,2011-12-02T07:00:00-00:00,ALL,2011-12-01,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24988,26",1
2011-12-01T18:00:00-00:00,2011-12-01T19:00:00-00:00,ALL,2011-12-01,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27271,35",1
2011-12-01T17:00:00-00:00,2011-12-01T18:00:00-00:00,ALL,2011-12-01,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26589,76",1
2011-12-01T09:00:00-00:00,2011-12-01T10:00:00-00:00,ALL,2011-12-01,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20906,14",1
2011-12-02T03:00:00-00:00,2011-12-02T04:00:00-00:00,ALL,2011-12-01,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"29233,06",1
2011-12-02T05:00:00-00:00,2011-12-02T06:00:00-00:00,ALL,2011-12-01,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26906,31",1
2011-12-01T20:00:00-00:00,2011-12-01T21:00:00-00:00,ALL,2011-12-01,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26792,41",1
2011-12-01T14:00:00-00:00,2011-12-01T15:00:00-00:00,ALL,2011-12-01,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24675,69",1
2011-12-01T11:00:00-00:00,2011-12-01T12:00:00-00:00,ALL,2011-12-01,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20403,18",1
2011-12-01T16:00:00-00:00,2011-12-01T17:00:00-00:00,ALL,2011-12-01,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26614,16",1
2011-12-01T18:00:00-00:00,2011-12-01T19:00:00-00:00,LOAD,2011-12-01,11,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12535,2",2
2011-12-01T10:00:00-00:00,2011-12-01T11:00:00-00:00,LOAD,2011-12-01,3,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9164,54",2
2011-12-02T06:00:00-00:00,2011-12-02T07:00:00-00:00,LOAD,2011-12-01,23,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,11356,2
2011-12-02T03:00:00-00:00,2011-12-02T04:00:00-00:00,LOAD,2011-12-01,20,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13250,49",2
2011-12-01T20:00:00-00:00,2011-12-01T21:00:00-00:00,LOAD,2011-12-01,13,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12525,95",2
2011-12-01T15:00:00-00:00,2011-12-01T16:00:00-00:00,LOAD,2011-12-01,8,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11796,67",2
2011-12-01T14:00:00-00:00,2011-12-01T15:00:00-00:00,LOAD,2011-12-01,7,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11147,23",2
2011-12-01T12:00:00-00:00,2011-12-01T13:00:00-00:00,LOAD,2011-12-01,5,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9319,75",2
2011-12-01T19:00:00-00:00,2011-12-01T20:00:00-00:00,LOAD,2011-12-01,12,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12579,3",2
2011-12-01T16:00:00-00:00,2011-12-01T17:00:00-00:00,LOAD,2011-12-01,9,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12029,34",2
2011-12-02T01:00:00-00:00,2011-12-02T02:00:00-00:00,LOAD,2011-12-01,18,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13394,42",2
2011-12-02T00:00:00-00:00,2011-12-02T01:00:00-00:00,LOAD,2011-12-01,17,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12442,3",2
2011-12-01T11:00:00-00:00,2011-12-01T12:00:00-00:00,LOAD,2011-12-01,4,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9106,57",2
2011-12-02T07:00:00-00:00,2011-12-02T08:00:00-00:00,LOAD,2011-12-01,24,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,10455,2
2011-12-02T05:00:00-00:00,2011-12-02T06:00:00-00:00,LOAD,2011-12-01,22,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12290,96",2
2011-12-02T04:00:00-00:00,2011-12-02T05:00:00-00:00,LOAD,2011-12-01,21,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12989,93",2
2011-12-01T22:00:00-00:00,2011-12-01T23:00:00-00:00,LOAD,2011-12-01,15,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12356,33",2
2011-12-01T21:00:00-00:00,2011-12-01T22:00:00-00:00,LOAD,2011-12-01,14,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12472,54",2
2011-12-01T13:00:00-00:00,2011-12-01T14:00:00-00:00,LOAD,2011-12-01,6,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10135,75",2
2011-12-01T09:00:00-00:00,2011-12-01T10:00:00-00:00,LOAD,2011-12-01,2,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9394,93",2
2011-12-02T02:00:00-00:00,2011-12-02T03:00:00-00:00,LOAD,2011-12-01,19,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13537,39",2
2011-12-01T23:00:00-00:00,2011-12-02T00:00:00-00:00,LOAD,2011-12-01,16,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12101,44",2
2011-12-01T08:00:00-00:00,2011-12-01T09:00:00-00:00,LOAD,2011-12-01,1,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"9794,17",2
2011-12-01T17:00:00-00:00,2011-12-01T18:00:00-00:00,LOAD,2011-12-01,10,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12352,15",2
2011-12-01T23:00:00-00:00,2011-12-02T00:00:00-00:00,LOAD,2011-12-01,16,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11800,06",3
2011-12-02T00:00:00-00:00,2011-12-02T01:00:00-00:00,LOAD,2011-12-01,17,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12039,63",3
2011-12-02T01:00:00-00:00,2011-12-02T02:00:00-00:00,LOAD,2011-12-01,18,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13048,73",3
2011-12-01T19:00:00-00:00,2011-12-01T20:00:00-00:00,LOAD,2011-12-01,12,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12116,3",3
2011-12-02T02:00:00-00:00,2011-12-02T03:00:00-00:00,LOAD,2011-12-01,19,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13665,01",3
2011-12-02T04:00:00-00:00,2011-12-02T05:00:00-00:00,LOAD,2011-12-01,21,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12723,52",3
2011-12-02T06:00:00-00:00,2011-12-02T07:00:00-00:00,LOAD,2011-12-01,23,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11390,91",3
2011-12-01T09:00:00-00:00,2011-12-01T10:00:00-00:00,LOAD,2011-12-01,2,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9726,97",3
2011-12-01T12:00:00-00:00,2011-12-01T13:00:00-00:00,LOAD,2011-12-01,5,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9844,73",3
2011-12-01T20:00:00-00:00,2011-12-01T21:00:00-00:00,LOAD,2011-12-01,13,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11768,2",3
2011-12-01T21:00:00-00:00,2011-12-01T22:00:00-00:00,LOAD,2011-12-01,14,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12131,19",3
2011-12-01T08:00:00-00:00,2011-12-01T09:00:00-00:00,LOAD,2011-12-01,1,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10046,08",3
2011-12-01T11:00:00-00:00,2011-12-01T12:00:00-00:00,LOAD,2011-12-01,4,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9570,8",3
2011-12-01T14:00:00-00:00,2011-12-01T15:00:00-00:00,LOAD,2011-12-01,7,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11294,23",3
2011-12-01T17:00:00-00:00,2011-12-01T18:00:00-00:00,LOAD,2011-12-01,10,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11771,97",3
2011-12-01T13:00:00-00:00,2011-12-01T14:00:00-00:00,LOAD,2011-12-01,6,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10259,92",3
2011-12-01T16:00:00-00:00,2011-12-01T17:00:00-00:00,LOAD,2011-12-01,9,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12155,99",3
2011-12-01T18:00:00-00:00,2011-12-01T19:00:00-00:00,LOAD,2011-12-01,11,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12233,86",3
2011-12-02T03:00:00-00:00,2011-12-02T04:00:00-00:00,LOAD,2011-12-01,20,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13118,94",3
2011-12-02T05:00:00-00:00,2011-12-02T06:00:00-00:00,LOAD,2011-12-01,22,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12058,2",3
2011-12-01T10:00:00-00:00,2011-12-01T11:00:00-00:00,LOAD,2011-12-01,3,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"9548,07",3
2011-12-01T15:00:00-00:00,2011-12-01T16:00:00-00:00,LOAD,2011-12-01,8,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12064,23",3
2011-12-02T07:00:00-00:00,2011-12-02T08:00:00-00:00,LOAD,2011-12-01,24,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10325,45",3
2011-12-01T22:00:00-00:00,2011-12-01T23:00:00-00:00,LOAD,2011-12-01,15,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11698,05",3
2011-12-02T01:00:00-00:00,2011-12-02T02:00:00-00:00,LOAD,2011-12-01,18,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2829,39",4
2011-12-01T19:00:00-00:00,2011-12-01T20:00:00-00:00,LOAD,2011-12-01,12,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2508,39",4
2011-12-02T05:00:00-00:00,2011-12-02T06:00:00-00:00,LOAD,2011-12-01,22,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2557,15",4
2011-12-01T11:00:00-00:00,2011-12-01T12:00:00-00:00,LOAD,2011-12-01,4,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1725,81",4
2011-12-01T14:00:00-00:00,2011-12-01T15:00:00-00:00,LOAD,2011-12-01,7,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2234,23",4
2011-12-01T15:00:00-00:00,2011-12-01T16:00:00-00:00,LOAD,2011-12-01,8,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2382,67",4
2011-12-01T16:00:00-00:00,2011-12-01T17:00:00-00:00,LOAD,2011-12-01,9,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2428,83",4
2011-12-01T21:00:00-00:00,2011-12-01T22:00:00-00:00,LOAD,2011-12-01,14,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2476,93",4
2011-12-01T22:00:00-00:00,2011-12-01T23:00:00-00:00,LOAD,2011-12-01,15,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2451,25",4
2011-12-01T12:00:00-00:00,2011-12-01T13:00:00-00:00,LOAD,2011-12-01,5,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1788,43",4
2011-12-01T20:00:00-00:00,2011-12-01T21:00:00-00:00,LOAD,2011-12-01,13,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2498,26",4
2011-12-01T23:00:00-00:00,2011-12-02T00:00:00-00:00,LOAD,2011-12-01,16,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2450,56",4
2011-12-01T08:00:00-00:00,2011-12-01T09:00:00-00:00,LOAD,2011-12-01,1,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1879,2",4
2011-12-01T10:00:00-00:00,2011-12-01T11:00:00-00:00,LOAD,2011-12-01,3,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1732,63",4
2011-12-02T02:00:00-00:00,2011-12-02T03:00:00-00:00,LOAD,2011-12-01,19,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2902,24",4
2011-12-01T13:00:00-00:00,2011-12-01T14:00:00-00:00,LOAD,2011-12-01,6,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1967,55",4
2011-12-01T17:00:00-00:00,2011-12-01T18:00:00-00:00,LOAD,2011-12-01,10,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2465,64",4
2011-12-02T06:00:00-00:00,2011-12-02T07:00:00-00:00,LOAD,2011-12-01,23,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2241,35",4
2011-12-02T00:00:00-00:00,2011-12-02T01:00:00-00:00,LOAD,2011-12-01,17,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2594,91",4
2011-12-02T03:00:00-00:00,2011-12-02T04:00:00-00:00,LOAD,2011-12-01,20,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2863,63",4
2011-12-01T09:00:00-00:00,2011-12-01T10:00:00-00:00,LOAD,2011-12-01,2,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1784,24",4
2011-12-02T07:00:00-00:00,2011-12-02T08:00:00-00:00,LOAD,2011-12-01,24,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2055,48",4
2011-12-01T18:00:00-00:00,2011-12-01T19:00:00-00:00,LOAD,2011-12-01,11,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2502,29",4
2011-12-02T04:00:00-00:00,2011-12-02T05:00:00-00:00,LOAD,2011-12-01,21,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2815,53",4
2011-12-02T19:00:00-00:00,2011-12-02T20:00:00-00:00,ALL,2011-12-02,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26840,36",5
2011-12-02T10:00:00-00:00,2011-12-02T11:00:00-00:00,ALL,2011-12-02,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20091,12",5
2011-12-02T14:00:00-00:00,2011-12-02T15:00:00-00:00,ALL,2011-12-02,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24221,58",5
2011-12-02T15:00:00-00:00,2011-12-02T16:00:00-00:00,ALL,2011-12-02,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25859,19",5
2011-12-02T18:00:00-00:00,2011-12-02T19:00:00-00:00,ALL,2011-12-02,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27008,57",5
2011-12-02T23:00:00-00:00,2011-12-03T00:00:00-00:00,ALL,2011-12-02,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25638,96",5
2011-12-03T02:00:00-00:00,2011-12-03T03:00:00-00:00,ALL,2011-12-02,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"29262,63",5
2011-12-02T20:00:00-00:00,2011-12-02T21:00:00-00:00,ALL,2011-12-02,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26272,17",5
2011-12-02T22:00:00-00:00,2011-12-02T23:00:00-00:00,ALL,2011-12-02,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25558,74",5
2011-12-03T00:00:00-00:00,2011-12-03T01:00:00-00:00,ALL,2011-12-02,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26726,3",5
2011-12-03T07:00:00-00:00,2011-12-03T08:00:00-00:00,ALL,2011-12-02,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22799,93",5
2011-12-02T13:00:00-00:00,2011-12-02T14:00:00-00:00,ALL,2011-12-02,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"21894,21",5
2011-12-02T17:00:00-00:00,2011-12-02T18:00:00-00:00,ALL,2011-12-02,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27061,19",5
2011-12-02T08:00:00-00:00,2011-12-02T09:00:00-00:00,ALL,2011-12-02,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"21455,82",5
2011-12-02T11:00:00-00:00,2011-12-02T12:00:00-00:00,ALL,2011-12-02,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20010,76",5
2011-12-03T06:00:00-00:00,2011-12-03T07:00:00-00:00,ALL,2011-12-02,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24840,47",5
2011-12-02T12:00:00-00:00,2011-12-02T13:00:00-00:00,ALL,2011-12-02,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20543,37",5
2011-12-02T16:00:00-00:00,2011-12-02T17:00:00-00:00,ALL,2011-12-02,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"26808,64",5
