INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2011-08-02T01:00:00-00:00,2011-08-02T02:00:00-00:00,ALL,2011-08-01,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"37980,72",1
2011-08-01T16:00:00-00:00,2011-08-01T17:00:00-00:00,ALL,2011-08-01,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"31077,73",1
2011-08-01T13:00:00-00:00,2011-08-01T14:00:00-00:00,ALL,2011-08-01,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25334,91",1
2011-08-01T11:00:00-00:00,2011-08-01T12:00:00-00:00,ALL,2011-08-01,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22612,53",1
2011-08-02T03:00:00-00:00,2011-08-02T04:00:00-00:00,ALL,2011-08-01,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"35767,67",1
2011-08-01T09:00:00-00:00,2011-08-01T10:00:00-00:00,ALL,2011-08-01,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22679,15",1
2011-08-01T08:00:00-00:00,2011-08-01T09:00:00-00:00,ALL,2011-08-01,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23450,61",1
2011-08-01T15:00:00-00:00,2011-08-01T16:00:00-00:00,ALL,2011-08-01,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"29195,78",1
2011-08-02T00:00:00-00:00,2011-08-02T01:00:00-00:00,ALL,2011-08-01,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"39247,21",1
2011-08-01T14:00:00-00:00,2011-08-01T15:00:00-00:00,ALL,2011-08-01,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27505,7",1
2011-08-02T04:00:00-00:00,2011-08-02T05:00:00-00:00,ALL,2011-08-01,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"34293,73",1
2011-08-01T07:00:00-00:00,2011-08-01T08:00:00-00:00,ALL,2011-08-01,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24705,64",1
2011-08-01T23:00:00-00:00,2011-08-02T00:00:00-00:00,ALL,2011-08-01,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"39354,05",1
2011-08-01T21:00:00-00:00,2011-08-01T22:00:00-00:00,ALL,2011-08-01,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"38227,17",1
2011-08-01T20:00:00-00:00,2011-08-01T21:00:00-00:00,ALL,2011-08-01,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"37193,25",1
2011-08-01T19:00:00-00:00,2011-08-01T20:00:00-00:00,ALL,2011-08-01,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"35845,81",1
2011-08-02T06:00:00-00:00,2011-08-02T07:00:00-00:00,ALL,2011-08-01,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"28193,22",1
2011-08-02T05:00:00-00:00,2011-08-02T06:00:00-00:00,ALL,2011-08-01,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"31187,67",1
2011-08-01T18:00:00-00:00,2011-08-01T19:00:00-00:00,ALL,2011-08-01,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"34738,3",1
2011-08-01T12:00:00-00:00,2011-08-01T13:00:00-00:00,ALL,2011-08-01,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23595,18",1
2011-08-01T10:00:00-00:00,2011-08-01T11:00:00-00:00,ALL,2011-08-01,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22369,69",1
2011-08-02T02:00:00-00:00,2011-08-02T03:00:00-00:00,ALL,2011-08-01,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"36542,6",1
2011-08-01T22:00:00-00:00,2011-08-01T23:00:00-00:00,ALL,2011-08-01,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"39150,46",1
2011-08-01T17:00:00-00:00,2011-08-01T18:00:00-00:00,ALL,2011-08-01,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"33020,77",1
2011-08-02T02:00:00-00:00,2011-08-02T03:00:00-00:00,LOAD,2011-08-01,20,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"16821,21",2
2011-08-01T11:00:00-00:00,2011-08-01T12:00:00-00:00,LOAD,2011-08-01,5,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10303,48",2
2011-08-02T05:00:00-00:00,2011-08-02T06:00:00-00:00,LOAD,2011-08-01,23,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"14487,75",2
2011-08-02T04:00:00-00:00,2011-08-02T05:00:00-00:00,LOAD,2011-08-01,22,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"16001,41",2
2011-08-01T15:00:00-00:00,2011-08-01T16:00:00-00:00,LOAD,2011-08-01,9,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13635,75",2
2011-08-02T03:00:00-00:00,2011-08-02T04:00:00-00:00,LOAD,2011-08-01,21,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"16749,49",2
2011-08-01T07:00:00-00:00,2011-08-01T08:00:00-00:00,LOAD,2011-08-01,1,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11351,58",2
2011-08-01T09:00:00-00:00,2011-08-01T10:00:00-00:00,LOAD,2011-08-01,3,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10339,78",2
2011-08-02T01:00:00-00:00,2011-08-02T02:00:00-00:00,LOAD,2011-08-01,19,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17676,67",2
2011-08-01T16:00:00-00:00,2011-08-01T17:00:00-00:00,LOAD,2011-08-01,10,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"14718,4",2
2011-08-01T12:00:00-00:00,2011-08-01T13:00:00-00:00,LOAD,2011-08-01,6,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10872,71",2
2011-08-01T21:00:00-00:00,2011-08-01T22:00:00-00:00,LOAD,2011-08-01,15,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"18559,41",2
2011-08-01T19:00:00-00:00,2011-08-01T20:00:00-00:00,LOAD,2011-08-01,13,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17268,86",2
2011-08-01T14:00:00-00:00,2011-08-01T15:00:00-00:00,LOAD,2011-08-01,8,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12674,62",2
2011-08-02T06:00:00-00:00,2011-08-02T07:00:00-00:00,LOAD,2011-08-01,24,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13119,43",2
2011-08-01T08:00:00-00:00,2011-08-01T09:00:00-00:00,LOAD,2011-08-01,2,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10730,53",2
2011-08-01T23:00:00-00:00,2011-08-02T00:00:00-00:00,LOAD,2011-08-01,17,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"18908,22",2
2011-08-01T20:00:00-00:00,2011-08-01T21:00:00-00:00,LOAD,2011-08-01,14,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"18026,07",2
2011-08-01T13:00:00-00:00,2011-08-01T14:00:00-00:00,LOAD,2011-08-01,7,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11712,33",2
2011-08-02T00:00:00-00:00,2011-08-02T01:00:00-00:00,LOAD,2011-08-01,18,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"18513,63",2
2011-08-01T18:00:00-00:00,2011-08-01T19:00:00-00:00,LOAD,2011-08-01,12,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"16616,14",2
2011-08-01T10:00:00-00:00,2011-08-01T11:00:00-00:00,LOAD,2011-08-01,4,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10173,91",2
2011-08-01T17:00:00-00:00,2011-08-01T18:00:00-00:00,LOAD,2011-08-01,11,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"15801,59",2
2011-08-01T22:00:00-00:00,2011-08-01T23:00:00-00:00,LOAD,2011-08-01,16,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"18974,73",2
2011-08-02T04:00:00-00:00,2011-08-02T05:00:00-00:00,LOAD,2011-08-01,22,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"15234,53",3
2011-08-01T17:00:00-00:00,2011-08-01T18:00:00-00:00,LOAD,2011-08-01,11,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"14155,78",3
2011-08-01T18:00:00-00:00,2011-08-01T19:00:00-00:00,LOAD,2011-08-01,12,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"14922,6",3
2011-08-01T23:00:00-00:00,2011-08-02T00:00:00-00:00,LOAD,2011-08-01,17,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"16996,25",3
2011-08-01T08:00:00-00:00,2011-08-01T09:00:00-00:00,LOAD,2011-08-01,2,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10717,81",3
2011-08-01T10:00:00-00:00,2011-08-01T11:00:00-00:00,LOAD,2011-08-01,4,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10327,56",3
2011-08-02T06:00:00-00:00,2011-08-02T07:00:00-00:00,LOAD,2011-08-01,24,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12605,16",3
2011-08-01T14:00:00-00:00,2011-08-01T15:00:00-00:00,LOAD,2011-08-01,8,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12423,35",3
2011-08-01T15:00:00-00:00,2011-08-01T16:00:00-00:00,LOAD,2011-08-01,9,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"12916,95",3
2011-08-02T01:00:00-00:00,2011-08-02T02:00:00-00:00,LOAD,2011-08-01,19,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"17069,95",3
2011-08-01T09:00:00-00:00,2011-08-01T10:00:00-00:00,LOAD,2011-08-01,3,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10430,17",3
2011-08-02T03:00:00-00:00,2011-08-02T04:00:00-00:00,LOAD,2011-08-01,21,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"15847,87",3
2011-08-01T19:00:00-00:00,2011-08-01T20:00:00-00:00,LOAD,2011-08-01,13,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"15280,81",3
2011-08-01T21:00:00-00:00,2011-08-01T22:00:00-00:00,LOAD,2011-08-01,15,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"16232,2",3
2011-08-02T00:00:00-00:00,2011-08-02T01:00:00-00:00,LOAD,2011-08-01,18,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"17356,52",3
2011-08-02T02:00:00-00:00,2011-08-02T03:00:00-00:00,LOAD,2011-08-01,20,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"16572,07",3
2011-08-01T11:00:00-00:00,2011-08-01T12:00:00-00:00,LOAD,2011-08-01,5,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10410,39",3
2011-08-01T13:00:00-00:00,2011-08-01T14:00:00-00:00,LOAD,2011-08-01,7,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11417,48",3
2011-08-01T22:00:00-00:00,2011-08-01T23:00:00-00:00,LOAD,2011-08-01,16,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"16713,09",3
2011-08-01T16:00:00-00:00,2011-08-01T17:00:00-00:00,LOAD,2011-08-01,10,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13490,99",3
2011-08-01T12:00:00-00:00,2011-08-01T13:00:00-00:00,LOAD,2011-08-01,6,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"10710,94",3
2011-08-02T05:00:00-00:00,2011-08-02T06:00:00-00:00,LOAD,2011-08-01,23,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"13953,93",3
2011-08-01T20:00:00-00:00,2011-08-01T21:00:00-00:00,LOAD,2011-08-01,14,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"15787,35",3
2011-08-01T07:00:00-00:00,2011-08-01T08:00:00-00:00,LOAD,2011-08-01,1,0,DAM,TAC_NORTH,Load,TOT_LOAD_MW,8,"11226,17",3
2011-08-01T15:00:00-00:00,2011-08-01T16:00:00-00:00,LOAD,2011-08-01,9,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2643,08",4
2011-08-01T08:00:00-00:00,2011-08-01T09:00:00-00:00,LOAD,2011-08-01,2,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2002,27",4
2011-08-01T14:00:00-00:00,2011-08-01T15:00:00-00:00,LOAD,2011-08-01,8,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2407,73",4
2011-08-02T00:00:00-00:00,2011-08-02T01:00:00-00:00,LOAD,2011-08-01,18,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3377,06",4
2011-08-01T10:00:00-00:00,2011-08-01T11:00:00-00:00,LOAD,2011-08-01,4,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1868,22",4
2011-08-02T06:00:00-00:00,2011-08-02T07:00:00-00:00,LOAD,2011-08-01,24,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2468,63",4
2011-08-01T13:00:00-00:00,2011-08-01T14:00:00-00:00,LOAD,2011-08-01,7,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2205,1",4
2011-08-01T19:00:00-00:00,2011-08-01T20:00:00-00:00,LOAD,2011-08-01,13,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3296,14",4
2011-08-01T20:00:00-00:00,2011-08-01T21:00:00-00:00,LOAD,2011-08-01,14,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3379,83",4
2011-08-01T21:00:00-00:00,2011-08-01T22:00:00-00:00,LOAD,2011-08-01,15,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3435,56",4
2011-08-01T07:00:00-00:00,2011-08-01T08:00:00-00:00,LOAD,2011-08-01,1,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2127,89",4
2011-08-02T04:00:00-00:00,2011-08-02T05:00:00-00:00,LOAD,2011-08-01,22,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3057,79",4
2011-08-01T17:00:00-00:00,2011-08-01T18:00:00-00:00,LOAD,2011-08-01,11,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3063,4",4
2011-08-01T23:00:00-00:00,2011-08-02T00:00:00-00:00,LOAD,2011-08-01,17,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3449,58",4
2011-08-01T09:00:00-00:00,2011-08-01T10:00:00-00:00,LOAD,2011-08-01,3,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1909,2",4
2011-08-02T03:00:00-00:00,2011-08-02T04:00:00-00:00,LOAD,2011-08-01,21,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3170,31",4
2011-08-01T11:00:00-00:00,2011-08-01T12:00:00-00:00,LOAD,2011-08-01,5,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"1898,66",4
2011-08-01T12:00:00-00:00,2011-08-01T13:00:00-00:00,LOAD,2011-08-01,6,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2011,53",4
2011-08-01T16:00:00-00:00,2011-08-01T17:00:00-00:00,LOAD,2011-08-01,10,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2868,34",4
2011-08-02T05:00:00-00:00,2011-08-02T06:00:00-00:00,LOAD,2011-08-01,23,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"2745,99",4
2011-08-01T18:00:00-00:00,2011-08-01T19:00:00-00:00,LOAD,2011-08-01,12,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3199,56",4
2011-08-01T22:00:00-00:00,2011-08-01T23:00:00-00:00,LOAD,2011-08-01,16,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3462,64",4
2011-08-02T02:00:00-00:00,2011-08-02T03:00:00-00:00,LOAD,2011-08-01,20,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3149,32",4
2011-08-02T01:00:00-00:00,2011-08-02T02:00:00-00:00,LOAD,2011-08-01,19,0,DAM,TAC_SOUTH,Load,TOT_LOAD_MW,8,"3234,1",4
2011-08-03T04:00:00-00:00,2011-08-03T05:00:00-00:00,ALL,2011-08-02,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"34737,42",5
2011-08-03T00:00:00-00:00,2011-08-03T01:00:00-00:00,ALL,2011-08-02,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,39506,5
2011-08-02T16:00:00-00:00,2011-08-02T17:00:00-00:00,ALL,2011-08-02,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"30971,85",5
2011-08-03T06:00:00-00:00,2011-08-03T07:00:00-00:00,ALL,2011-08-02,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"28490,95",5
2011-08-02T12:00:00-00:00,2011-08-02T13:00:00-00:00,ALL,2011-08-02,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23767,64",5
2011-08-02T07:00:00-00:00,2011-08-02T08:00:00-00:00,ALL,2011-08-02,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25767,59",5
2011-08-02T23:00:00-00:00,2011-08-03T00:00:00-00:00,ALL,2011-08-02,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"39631,38",5
2011-08-03T05:00:00-00:00,2011-08-03T06:00:00-00:00,ALL,2011-08-02,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"31621,27",5
2011-08-02T09:00:00-00:00,2011-08-02T10:00:00-00:00,ALL,2011-08-02,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23326,95",5
2011-08-02T08:00:00-00:00,2011-08-02T09:00:00-00:00,ALL,2011-08-02,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24309,04",5
2011-08-03T03:00:00-00:00,2011-08-03T04:00:00-00:00,ALL,2011-08-02,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"36144,06",5
2011-08-03T01:00:00-00:00,2011-08-03T02:00:00-00:00,ALL,2011-08-02,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"38249,49",5
2011-08-02T22:00:00-00:00,2011-08-02T23:00:00-00:00,ALL,2011-08-02,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"39688,44",5
2011-08-02T19:00:00-00:00,2011-08-02T20:00:00-00:00,ALL,2011-08-02,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"36171,54",5
2011-08-02T21:00:00-00:00,2011-08-02T22:00:00-00:00,ALL,2011-08-02,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"38727,91",5
2011-08-02T15:00:00-00:00,2011-08-02T16:00:00-00:00,ALL,2011-08-02,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"29530,78",5
2011-08-02T14:00:00-00:00,2011-08-02T15:00:00-00:00,ALL,2011-08-02,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"27627,26",5
2011-08-02T10:00:00-00:00,2011-08-02T11:00:00-00:00,ALL,2011-08-02,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22887,98",5
2011-08-02T13:00:00-00:00,2011-08-02T14:00:00-00:00,ALL,2011-08-02,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25542,28",5
2011-08-02T11:00:00-00:00,2011-08-02T12:00:00-00:00,ALL,2011-08-02,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23068,08",5
2011-08-02T20:00:00-00:00,2011-08-02T21:00:00-00:00,ALL,2011-08-02,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"37253,49",5
2011-08-02T17:00:00-00:00,2011-08-02T18:00:00-00:00,ALL,2011-08-02,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"33151,97",5
2011-08-03T02:00:00-00:00,2011-08-03T03:00:00-00:00,ALL,2011-08-02,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"36823,65",5
2011-08-02T18:00:00-00:00,2011-08-02T19:00:00-00:00,ALL,2011-08-02,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"35042,37",5
2011-08-02T22:00:00-00:00,2011-08-02T23:00:00-00:00,LOAD,2011-08-02,16,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"19688,16",6
2011-08-03T03:00:00-00:00,2011-08-03T04:00:00-00:00,LOAD,2011-08-02,21,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17163,19",6
2011-08-03T01:00:00-00:00,2011-08-03T02:00:00-00:00,LOAD,2011-08-02,19,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"18278,19",6
2011-08-03T00:00:00-00:00,2011-08-03T01:00:00-00:00,LOAD,2011-08-02,18,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"19246,62",6
2011-08-02T21:00:00-00:00,2011-08-02T22:00:00-00:00,LOAD,2011-08-02,15,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"19309,29",6
2011-08-02T11:00:00-00:00,2011-08-02T12:00:00-00:00,LOAD,2011-08-02,5,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10505,29",6
2011-08-02T19:00:00-00:00,2011-08-02T20:00:00-00:00,LOAD,2011-08-02,13,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17913,79",6
2011-08-02T17:00:00-00:00,2011-08-02T18:00:00-00:00,LOAD,2011-08-02,11,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"16051,81",6
2011-08-02T16:00:00-00:00,2011-08-02T17:00:00-00:00,LOAD,2011-08-02,10,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"14901,48",6
2011-08-02T18:00:00-00:00,2011-08-02T19:00:00-00:00,LOAD,2011-08-02,12,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17151,39",6
2011-08-02T15:00:00-00:00,2011-08-02T16:00:00-00:00,LOAD,2011-08-02,9,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13960,22",6
2011-08-03T02:00:00-00:00,2011-08-03T03:00:00-00:00,LOAD,2011-08-02,20,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"17398,5",6
2011-08-03T06:00:00-00:00,2011-08-03T07:00:00-00:00,LOAD,2011-08-02,24,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"13283,67",6
2011-08-02T09:00:00-00:00,2011-08-02T10:00:00-00:00,LOAD,2011-08-02,3,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10685,91",6
2011-08-02T20:00:00-00:00,2011-08-02T21:00:00-00:00,LOAD,2011-08-02,14,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"18750,91",6
2011-08-03T05:00:00-00:00,2011-08-03T06:00:00-00:00,LOAD,2011-08-02,23,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"14758,76",6
2011-08-02T12:00:00-00:00,2011-08-02T13:00:00-00:00,LOAD,2011-08-02,6,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10991,84",6
2011-08-02T10:00:00-00:00,2011-08-02T11:00:00-00:00,LOAD,2011-08-02,4,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"10427,48",6
2011-08-02T23:00:00-00:00,2011-08-03T00:00:00-00:00,LOAD,2011-08-02,17,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"19649,32",6
2011-08-02T14:00:00-00:00,2011-08-02T15:00:00-00:00,LOAD,2011-08-02,8,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"12730,28",6
2011-08-02T13:00:00-00:00,2011-08-02T14:00:00-00:00,LOAD,2011-08-02,7,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11766,03",6
