INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,SLRS_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_ZONE_NAME,SCHEDULE,XML_DATA_ITEM,POS,MW,GROUP
2011-05-01T14:00:00-00:00,2011-05-01T15:00:00-00:00,ALL,2011-05-01,8,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"19668,87",1
2011-05-01T11:00:00-00:00,2011-05-01T12:00:00-00:00,ALL,2011-05-01,5,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"18536,65",1
2011-05-02T05:00:00-00:00,2011-05-02T06:00:00-00:00,ALL,2011-05-01,23,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22891,82",1
2011-05-02T04:00:00-00:00,2011-05-02T05:00:00-00:00,ALL,2011-05-01,22,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"24888,59",1
2011-05-01T20:00:00-00:00,2011-05-01T21:00:00-00:00,ALL,2011-05-01,14,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23010,43",1
2011-05-01T17:00:00-00:00,2011-05-01T18:00:00-00:00,ALL,2011-05-01,11,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22279,39",1
2011-05-01T08:00:00-00:00,2011-05-01T09:00:00-00:00,ALL,2011-05-01,2,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"19241,12",1
2011-05-02T02:00:00-00:00,2011-05-02T03:00:00-00:00,ALL,2011-05-01,20,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25154,25",1
2011-05-01T15:00:00-00:00,2011-05-01T16:00:00-00:00,ALL,2011-05-01,9,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20540,66",1
2011-05-01T13:00:00-00:00,2011-05-01T14:00:00-00:00,ALL,2011-05-01,7,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"18928,86",1
2011-05-01T10:00:00-00:00,2011-05-01T11:00:00-00:00,ALL,2011-05-01,4,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"18724,72",1
2011-05-01T19:00:00-00:00,2011-05-01T20:00:00-00:00,ALL,2011-05-01,13,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22746,02",1
2011-05-02T00:00:00-00:00,2011-05-02T01:00:00-00:00,ALL,2011-05-01,18,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23828,05",1
2011-05-01T23:00:00-00:00,2011-05-02T00:00:00-00:00,ALL,2011-05-01,17,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23440,12",1
2011-05-01T21:00:00-00:00,2011-05-01T22:00:00-00:00,ALL,2011-05-01,15,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23097,01",1
2011-05-02T06:00:00-00:00,2011-05-02T07:00:00-00:00,ALL,2011-05-01,24,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20872,77",1
2011-05-02T01:00:00-00:00,2011-05-02T02:00:00-00:00,ALL,2011-05-01,19,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23937,31",1
2011-05-01T09:00:00-00:00,2011-05-01T10:00:00-00:00,ALL,2011-05-01,3,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"18862,75",1
2011-05-01T18:00:00-00:00,2011-05-01T19:00:00-00:00,ALL,2011-05-01,12,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"22630,55",1
2011-05-01T07:00:00-00:00,2011-05-01T08:00:00-00:00,ALL,2011-05-01,1,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"20102,33",1
2011-05-01T22:00:00-00:00,2011-05-01T23:00:00-00:00,ALL,2011-05-01,16,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"23397,88",1
2011-05-01T16:00:00-00:00,2011-05-01T17:00:00-00:00,ALL,2011-05-01,10,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"21821,46",1
2011-05-01T12:00:00-00:00,2011-05-01T13:00:00-00:00,ALL,2011-05-01,6,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"18417,51",1
2011-05-02T03:00:00-00:00,2011-05-02T04:00:00-00:00,ALL,2011-05-01,21,0,DAM,Caiso_Totals,Load,ISO_TOT_LOAD_MW,4,"25736,62",1
2011-05-02T02:00:00-00:00,2011-05-02T03:00:00-00:00,LOAD,2011-05-01,20,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11414,17",2
2011-05-01T23:00:00-00:00,2011-05-02T00:00:00-00:00,LOAD,2011-05-01,17,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11152,81",2
2011-05-01T22:00:00-00:00,2011-05-01T23:00:00-00:00,LOAD,2011-05-01,16,0,DAM,TAC_ECNTR,Load,TOT_LOAD_MW,8,"11221,8",2
